Time,Speed,SOC,BatteryTemp,Throttle,Brake
5.34579,0,100,25,0,0
5.36427,0,100,25,0,0
5.38282,0,100,25,0,0
5.40177,0,100,25,0,0
5.42081,0,100,25,0,0
5.43921,0,100,25,0,0
5.45798,0,100,25,0,0
5.47781,0,100,25,0,0
5.4966,0,100,25,0,0
5.51529,0,100,25,0,0
5.53407,0,100,25,0,0
5.55267,0,100,25,0,0
5.57129,0,100,25,0,0
5.58961,0,100,25,0,0
5.61027,0,100,25,0,0
5.62899,0,100,25,0,0
5.64736,0,100,25,0,0
5.66607,0,100,25,0,0
5.6848,0,100,25,0,0
5.70297,0,100,25,0,0
5.72146,0,100,25,0,0
5.74048,0,100,25,0,0
5.76119,0,100,25,0,0
5.78016,0,100,25,0,0
5.79933,0,100,25,0,0
5.81797,0,100,25,0,0
5.83705,0,100,25,0,0
5.85528,0,100,25,0,0
5.87346,0,100,25,0,0
5.89436,0,100,25,0,0
5.91212,0,100,25,0,0
5.93123,0,100,25,0,0
5.94999,0,100,25,0,0
5.96853,0,100,25,0,0
5.98725,0,100,25,0,0
6.00611,0,100,25,0,0
6.02662,0,100,25,0,0
6.04526,0,100,25,0,0
6.06615,0,100,25,0,0
6.08485,0,100,25,0,0
6.10273,0,100,25,0,0
6.12065,0,100,25,0,0
6.13874,0,100,25,0,0
6.15669,0,100,25,0,0
6.17572,0,100,25,0,0
6.19403,0,100,25,0,0
6.21256,0,100,25,0,0
6.23072,0,100,25,0,0
6.24904,0,100,25,0,0
6.26746,0,100,25,0,0
6.28438,0,100,25,0,0
6.30266,0,100,25,0,0
6.32122,0,100,25,0,0
6.33988,0,100,25,0,0
6.35976,0,100,25,0,0
6.37798,0,100,25,0,0
6.39642,0,100,25,0,0
6.41484,0,100,25,0,0
6.43352,0,100,25,0,0
6.45121,0,100,25,0,0
6.46883,0,100,25,0,0
6.48636,0,100,25,0,0
6.50413,0,100,25,0,0
6.52196,0,100,25,0,0
6.5387,0,100,25,0,0
6.55788,0,100,25,0,0
6.5764,0,100,25,0,0
6.59387,0,100,25,0,0
6.6113,0,100,25,0,0
6.63506,0,100,25,0,0
6.6524,0,100,25,0,0
6.68005,0,100,25,0,0
6.69745,0,100,25,0,0
6.71483,0,100,25,0,0
6.73218,0,100,25,0,0
6.74958,0,100,25,0,0
6.7669,0,100,25,0,0
6.78383,0,100,25,0,0
6.80169,0,100,25,0,0
6.81943,0,100,25,0,0
6.83701,0,100,25,0,0
6.85541,0,100,25,0,0
6.87375,0,100,25,0,0
6.89386,0,100,25,0,0
6.91221,0,100,25,0,0
6.93024,0,100,25,0,0
6.95089,0,100,25,0,0
6.96853,0,100,25,0,0
6.98627,0,100,25,0,0
7.00443,0,100,25,0,0
7.0235,0,100,25,0,0
7.04373,0,100,25,0,0
7.06129,0,100,25,0,0
7.07937,0,100,25,0,0
7.10252,0,100,25,0,0
7.12085,0,100,25,0,0
7.13955,0,100,25,0,0
7.1595,0,100,25,0,0
7.17684,0,100,25,0,0
7.19501,0,100,25,0,0
7.2127,0,100,25,0,0
7.23041,0,100,25,0,0
7.24782,0,100,25,0,0
7.26518,0,100,25,0,0
7.28251,0,100,25,0,0
7.29984,0,100,25,0,0
7.31772,0,100,25,0,0
7.33557,0,100,25,0,0
7.35296,0,100,25,0,0
7.37134,0,100,25,0,0
7.38914,0,100,25,0,0
7.40974,0,100,25,0,0
7.42792,0,100,25,0,0
7.44621,0,100,25,0,0
7.46399,0,100,25,0,0
7.48194,0,100,25,0,0
7.49983,0,100,25,0,0
7.51779,0,100,25,0,0
7.53523,0,100,25,0,0
7.55321,0,100,25,0,0
7.57128,0,100,25,0,0
7.5889,0,100,25,0,0
7.60683,0,100,25,0,0
7.62574,0,100,25,0,0
7.64371,0,100,25,0,0
7.66245,0,100,25,0,0
7.68087,0,100,25,0,0
7.6989,0,100,25,0,0
7.71759,0,100,25,0,0
7.73486,0,100,25,0,0
7.7531,0,100,25,0,0
7.7715,0,100,25,0,0
7.78998,0,100,25,0,0
7.80925,0,100,25,0,0
7.82707,0,100,25,0,0
7.84511,0,100,25,0,0
7.86328,0,100,25,0,0
7.88159,0,100,25,0,0
7.89969,0,100,25,0,0
7.91847,0,100,25,0,0
7.93705,0,100,25,0,0
7.95545,0,100,25,0,0
7.98205,0,100,25,0,0
8.00198,0,100,25,0,0
8.01946,0,100,25,0,0
8.03724,0,100,25,0,0
8.05491,0,100,25,0,0
8.07248,0,100,25,0,0
8.09361,0,100,25,0,0
8.11205,0,100,25,0,0
8.13077,0,100,25,0,0
8.14953,0,100,25,0,0
8.16798,0,100,25,0,0
8.18656,0,100,25,0,0
8.20588,0,100,25,0,0
8.22405,0,100,25,0,0
8.24483,0,100,25,0,0
8.26337,0,100,25,0,0
8.28169,0,100,25,0,0
8.30069,0,100,25,0,0
8.31944,0,100,25,0,0
8.33841,0,100,25,0,0
8.35715,0,100,25,0,0
8.37736,0,100,25,0,0
8.39584,0,100,25,0,0
8.4157,0,100,25,0,0
8.43448,0,100,25,0,0
8.45304,0,100,25,0,0
8.47176,0,100,25,0,0
8.49042,0,100,25,0,0
8.51112,0,100,25,0,0
8.52983,0,100,25,0,0
8.54877,0,100,25,0,0
8.56727,0,100,25,0,0
8.5862,0,100,25,0,0
8.60468,0,100,25,0,0
8.62342,0,100,25,0,0
8.64398,0,100,25,0,0
8.66176,0,100,25,0,0
8.68033,0,100,25,0,0
8.6985,0,100,25,0,0
8.7173,0,100,25,0,0
8.73602,0,100,25,0,0
8.75471,0,100,25,0,0
8.77365,0,100,25,0,0
8.79425,0,100,25,0,0
8.81261,0,100,25,0,0
8.83111,0,100,25,0,0
8.84945,0,100,25,0,0
8.86802,0,100,25,0,0
8.88639,0,100,25,0,0
8.90503,0,100,25,0,0
8.92381,0,100,25,0,0
8.94495,0,100,25,0,0
8.96355,0,100,25,0,0
8.98216,0,100,25,0,0
9.0008,0,100,25,0,0
9.01972,0,100,25,0,0
9.03844,0,100,25,0,0
9.05719,0,100,25,0,0
9.07767,0,100,25,0,0
9.09625,0,100,25,0,0
9.115,0,100,25,0,0
9.13349,0,100,25,0,0
9.15208,0,100,25,0,0
9.16983,0,100,25,0,0
9.18836,0,100,25,0,0
9.20708,0,100,25,0,0
9.22819,0,100,25,0,0
9.24665,0,100,25,0,0
9.2652,0,100,25,0,0
9.28434,0,100,25,0,0
9.30324,0,100,25,0,0
9.32222,0,100,25,0,0
9.34079,0,100,25,0,0
9.36115,0,100,25,0,0
9.37988,0,100,25,0,0
9.39853,0,100,25,0,0
9.41759,0,100,25,0,0
9.43637,0,100,25,0,0
9.455,0,100,25,0,0
9.4736,0,100,25,0,0
9.49299,0,100,25,0,0
9.51119,0,100,25,0,0
9.52962,0,100,25,0,0
9.54731,0,100,25,0,0
9.56599,0,100,25,0,0
9.58473,0,100,25,0,0
9.60201,0,100,25,0,0
9.61979,0,100,25,0,0
9.63814,0,100,25,0,0
9.65642,0,100,25,0,0
9.67573,0,100,25,0,0
9.69366,0,100,25,0,0
9.71097,0,100,25,0,0
9.72906,0,100,25,0,0
9.74755,0,100,25,0,0
9.76504,0,100,25,0,0
9.78656,0.17489,100,25,1,0
9.95162,0.39012,100,25,1,0
9.97179,2.04063,99.9994,25,1,0
9.98951,2.24242,99.9993,25,1,0
10.0069,2.41957,99.9992,25,1,0
10.0469,2.59357,99.9991,25,1,0
10.0645,2.99369,99.9989,25,1,0
10.0827,3.16909,99.9988,25,1,0
10.1001,3.3514,99.9987,25,1,0
10.1175,3.52572,99.9986,25,1,0
10.1349,3.6995,99.9984,25,1,0
10.1523,3.87387,99.9983,25,1,0
10.1708,4.04795,99.9982,25,1,0
10.1886,4.23212,99.998,25,1,0
10.2062,4.41059,99.9979,25,1,0
10.2263,4.58683,99.9977,25,1,0
10.2444,4.78762,99.9976,25,1,0
10.2628,4.96817,99.9974,25,1,0
10.2846,5.15294,99.9972,25,1,0
10.3032,5.37063,99.997,25,1,0
10.3214,5.55662,99.9968,25,1,0
10.3396,5.73811,99.9966,25,1,0
10.3598,5.92024,99.9964,25,1,0
10.3814,6.12208,99.9962,25,1,0
10.3999,6.33844,99.9959,25,1,0
10.4184,6.52369,99.9957,25,1,0
10.4367,6.708,99.9955,25,1,0
10.4575,6.89148,99.9952,25,1,0
10.4777,7.09934,99.995,25,1,0
10.496,7.30114,99.9947,25,1,0
10.5146,7.48431,99.9944,25,1,0
10.5351,7.67001,99.9942,25,1,0
10.5538,7.87568,99.9939,25,1,0
10.5739,8.06293,99.9936,25,1,0
10.5935,8.26338,99.9933,25,1,0
10.6119,8.45991,99.993,25,1,0
10.6328,8.64369,99.9927,25,1,0
10.6513,8.85265,99.9924,25,1,0
10.6698,9.03759,99.9921,25,1,0
10.6884,9.22254,99.9917,25,1,0
10.7086,9.4088,99.9914,25,1,0
10.7284,9.6107,99.9911,25,1,0
10.747,9.80834,99.9907,25,1,0
10.7653,9.99396,99.9904,25,1,0
10.7866,10.177,99.99,25,1,0
10.805,10.39,99.9896,25,1,0
10.8232,10.5741,99.9893,25,1,0
10.843,10.7562,99.9889,25,1,0
10.8611,10.9542,99.9885,25,1,0
10.8816,11.1356,99.9881,25,1,0
10.9001,11.3408,99.9877,25,1,0
10.9186,11.5251,99.9873,25,1,0
10.9371,11.7102,99.9869,25,1,0
10.9577,11.8958,99.9865,25,1,0
10.9777,12.1019,99.986,25,1,0
10.9957,12.3016,99.9856,25,1,0
11.0132,12.4819,99.9851,25,1,0
11.0343,12.6568,99.9847,25,1,0
11.0527,12.8671,99.9842,25,1,0
11.0711,13.0511,99.9838,25,1,0
11.0897,13.2355,99.9833,25,1,0
11.1107,13.4211,99.9829,25,1,0
11.1319,13.6312,99.9824,25,1,0
11.1503,13.8438,99.9818,25,1,0
11.1687,14.0273,99.9813,25,1,0
11.1873,14.2119,99.9808,25,1,0
11.2074,14.3973,99.9803,25,1,0
11.2279,14.5988,99.9798,25,1,0
11.2464,14.8038,99.9792,25,1,0
11.265,14.9883,99.9787,25,1,0
11.2858,15.1749,99.9782,25,1,0
11.3043,15.3828,99.9776,25,1,0
11.3227,15.5676,99.9771,25,1,0
11.3435,15.7511,99.9765,25,1,0
11.3617,15.9598,99.9759,25,1,0
11.3825,16.1419,99.9754,25,1,0
11.4007,16.3495,99.9747,25,1,0
11.4192,16.5311,99.9742,25,1,0
11.4376,16.7162,99.9736,25,1,0
11.4588,16.9006,99.973,25,1,0
11.4787,17.1126,99.9724,25,1,0
11.4973,17.3119,99.9717,25,1,0
11.5164,17.4977,99.9711,25,1,0
11.5373,17.6889,99.9705,25,1,0
11.5563,17.8977,99.9698,25,1,0
11.5772,18.0871,99.9692,25,1,0
11.5961,18.2967,99.9685,25,1,0
11.6151,18.4858,99.9678,25,1,0
11.6368,18.6755,99.9672,25,1,0
11.6554,18.8928,99.9664,25,1,0
11.6729,19.0787,99.9657,25,1,0
11.6941,19.2536,99.9651,25,1,0
11.7153,19.4659,99.9643,25,1,0
11.7337,19.6775,99.9636,25,1,0
11.7524,19.8614,99.9629,25,1,0
11.7714,20.0481,99.9622,25,1,0
11.793,20.2383,99.9615,25,1,0
11.8125,20.4545,99.9607,25,1,0
11.8313,20.6495,99.9599,25,1,0
11.8501,20.8371,99.9592,25,1,0
11.8718,21.0256,99.9585,25,1,0
11.8907,21.2423,99.9576,25,1,0
11.9113,21.4315,99.9569,25,1,0
11.9302,21.6374,99.956,25,1,0
11.949,21.8267,99.9553,25,1,0
11.9702,22.0146,99.9545,25,1,0
11.9888,22.2265,99.9536,25,1,0
12.008,22.4124,99.9529,25,1,0
12.0284,22.6044,99.9521,25,1,0
12.0499,22.8088,99.9512,25,1,0
12.0688,23.0235,99.9503,25,1,0
12.0878,23.2127,99.9495,25,1,0
12.1066,23.4022,99.9487,25,1,0
12.1288,23.5909,99.9478,25,1,0
12.1473,23.8126,99.9469,25,1,0
12.1663,23.9978,99.946,25,1,0
12.1853,24.1871,99.9452,25,1,0
12.2067,24.377,99.9443,25,1,0
12.2275,24.5914,99.9434,25,1,0
12.2454,24.7992,99.9424,25,1,0
12.2642,24.9781,99.9416,25,1,0
12.2858,25.1662,99.9407,25,1,0
12.3041,25.3829,99.9397,25,1,0
12.3224,25.5651,99.9388,25,1,0
12.3406,25.7485,99.9379,25,1,0
12.3606,25.9308,99.9371,25,1,0
12.3815,26.1305,99.9361,25,1,0
12.4002,26.3397,99.9351,25,1,0
12.419,26.5265,99.9342,25,1,0
12.4377,26.714,99.9332,25,1,0
12.4592,26.9017,99.9323,25,1,0
12.4776,27.1167,99.9312,25,1,0
12.4964,27.3005,99.9303,25,1,0
12.5153,27.4885,99.9293,25,1,0
12.5367,27.677,99.9284,25,1,0
12.5552,27.8918,99.9273,25,1,0
12.5737,28.0765,99.9263,25,1,0
12.5936,28.2617,99.9253,25,1,0
12.6121,28.4609,99.9243,25,1,0
12.6335,28.6456,99.9233,25,1,0
12.6524,28.8589,99.9222,25,1,0
12.6714,29.0485,99.9212,25,1,0
12.69,29.2382,99.9201,25,1,0
12.7114,29.4248,99.9191,25,1,0
12.7298,29.6387,99.9179,25,1,0
12.7487,29.8223,99.9169,25,1,0
12.7675,30.0118,99.9159,25,1,0
12.7885,30.1992,99.9148,25,1,0
12.8069,30.4098,99.9136,25,1,0
12.8274,30.593,99.9126,25,1,0
12.8462,30.7985,99.9114,25,1,0
12.865,30.9869,99.9103,25,1,0
12.8865,31.1749,99.9093,25,1,0
12.9056,31.3893,99.908,25,1,0
12.9247,31.5809,99.9069,25,1,0
